title,total_score,reviews_count,street,city,state,country_code,website,phone,categories,url,category_name
Ecofitness Fisherton,4.8,16,Av. Real,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Ecofitness%20Fisherton&query_place_id=ChIJ_R07oYZStpUR2jdDo-I_ADA,Gym
Gimnasio fortaleza,4.5,4,"Hostal del Sol, Av. Jorge Newbery 8132",Rosario,Santa Fe Province,AR,,,,https://www.google.com/maps/search/?api=1&query=Gimnasio%20fortaleza&query_place_id=ChIJCxSPTQBTtpURVK_vkrec6HI,
Kinesia Sport,3.7,18,"DYS, Juan José Paso 7616",Rosario,Santa Fe Province,AR,https://www.kinesiasport.com/,+54 341 452-0222,Gym,https://www.google.com/maps/search/?api=1&query=Kinesia%20Sport&query_place_id=ChIJcZjnP-FStpURPS4vnzamv3g,Gym
MOTIVA Espacio Fit,5,4,San Martín 252,Funes,Santa Fe Province,AR,,+54 341 683-6865,Fitness center,https://www.google.com/maps/search/?api=1&query=MOTIVA%20Espacio%20Fit&query_place_id=ChIJ_92R0CNNtpURpSLuPr7DCdU,Fitness center
Sf Studio Fisherton,,,Brassey 7801,Rosario,Santa Fe Province,AR,,+54 341 210-0584,Gymnastics center,https://www.google.com/maps/search/?api=1&query=Sf%20Studio%20Fisherton&query_place_id=ChIJs0jui19TtpURaftWo0EbYA8,Gymnastics center
Zona Activa,4,1,Liliana Maresca 3917,Rosario,Santa Fe Province,AR,,+54 341 346-7542,Gym,https://www.google.com/maps/search/?api=1&query=Zona%20Activa&query_place_id=ChIJC79xYLBTtpURagpnPoAzdgE,Gym
CES 757,5,31,Suipacha 1402,Funes,Santa Fe Province,AR,https://www.facebook.com/CES757FUNES/,+54 341 387-5501,Gym,https://www.google.com/maps/search/?api=1&query=CES%20757&query_place_id=ChIJkb30yw5NtpURxkQiA8HFciY,Gym
Club María Reina,3.8,168,Nicaragua 1002 1050,Rosario,Santa Fe Province,AR,,,Sports club,https://www.google.com/maps/search/?api=1&query=Club%20Mar%C3%ADa%20Reina&query_place_id=ChIJMXCC9h1TtpURDZ-FwxrF57c,Sports club
Aura Fit Pilates,5,31,Mariano Moreno 1726,Funes,Santa Fe Province,AR,https://www.instagram.com/aurafit.funes?igsh=eGl3bnlpZG5mb21i,+54 341 592-8542,Pilates studio,https://www.google.com/maps/search/?api=1&query=Aura%20Fit%20Pilates&query_place_id=ChIJOf72zYxNtpURfsIDOnKjHuY,Pilates studio
NaturalFit,5,1,Av. Casiano Casas 1987,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=NaturalFit&query_place_id=ChIJmU9SaalTtpURzoq4M6APhgU,Gym
La Casa,4.9,17,Agustín José Donado 565,Rosario,Santa Fe Province,AR,,+54 341 318-1634,Pilates studio,https://www.google.com/maps/search/?api=1&query=La%20Casa&query_place_id=ChIJXZ0vSOdStpURr-ZKBQgxMso,Pilates studio
Henko Box,5,5,Vélez Sarfield 1931,Funes,Santa Fe Province,AR,https://www.instagram.com/henko.box/,+54 341 570-1933,Gym,https://www.google.com/maps/search/?api=1&query=Henko%20Box&query_place_id=ChIJhcpWXQBNtpURJ0uOTMAqsjo,Gym
Mua Fitness,4.1,10,Blvd. Bouchard 2738,Rosario,Santa Fe Province,AR,,+54 341 647-6208,Fitness center,https://www.google.com/maps/search/?api=1&query=Mua%20Fitness&query_place_id=ChIJb9Rp1LJTtpURIsZ7j7TpYkU,Fitness center
Fitness L M,,,"CAC, Arijon 1729",Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Fitness%20L%20M&query_place_id=ChIJZ-KaIuSrt5UR00iTRs_ijwk,Gym
EROSFIT,4.6,88,España 4573,Rosario,Santa Fe Province,AR,https://www.instagram.com/erosfit.ok?igsh=MXF5cXZxNXZ5MWZqbQ==,+54 341 356-8923,Psychiatrist,https://www.google.com/maps/search/?api=1&query=EROSFIT&query_place_id=ChIJ_4TN__Srt5URo7Daz0cWGRc,Psychiatrist
Gimnasio NEWGYM,4.7,16,A. F. Temporelli 2541,Villa Gobernador Gálvez,Santa Fe Province,AR,,+54 341 343-3828,Gym,https://www.google.com/maps/search/?api=1&query=Gimnasio%20NEWGYM&query_place_id=ChIJ5xYtbRept5UR2It4VrjUwSY,Gym
Gimnasio Street fitness,5,6,Benito Juárez 1558,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Gimnasio%20Street%20fitness&query_place_id=ChIJe1EtbQCrt5URNRIQg6eDUa0,Gym
Gimnasio Apolo,4.7,65,Entre Ríos 4516,Rosario,Santa Fe Province,AR,https://instagram.com/gimnasio.apolo,+54 341 690-8345,Gym,https://www.google.com/maps/search/?api=1&query=Gimnasio%20Apolo&query_place_id=ChIJEc8ASz2rt5UR1Iwq8sqAEQ8,Gym
Santé Pilates Reformer,4,1,Arijon 2437,Rosario,Santa Fe Province,AR,https://www.instagram.com/sante.pilatesreformer?igsh=MWRrd2UxcmRibnJieg==,+54 341 363-6261,Gym,https://www.google.com/maps/search/?api=1&query=Sant%C3%A9%20Pilates%20Reformer&query_place_id=ChIJH1qoIwCrt5URq3DycWzwm0w,Gym
MB centro de Entrenamiento,,,Arijon 1729,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=MB%20centro%20de%20Entrenamiento&query_place_id=ChIJZx89ZQCrt5URFmogzpQyAC8,Gym
THE PANTHERS FITNESS,3.7,3,Buenos Aires 4918,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=THE%20PANTHERS%20FITNESS&query_place_id=ChIJu8vVEQCrt5UR8pr205d-VQE,Gym
Polideportivo Las Flores,4.1,53,Cantú 6901-6999,Rosario,Santa Fe Province,AR,,+54 341 480-9193,Gym,https://www.google.com/maps/search/?api=1&query=Polideportivo%20Las%20Flores&query_place_id=ChIJJRIHB1upt5URZBXxrY68R18,Gym
Kinesia Sport,4.6,71,Av. San Martín 4875 Sur,Rosario,Santa Fe Province,AR,http://www.kinesiasport.com/,+54 341 461-7177,Pilates studio,https://www.google.com/maps/search/?api=1&query=Kinesia%20Sport&query_place_id=ChIJ75CAoMOrt5URwrhnbEoCmBg,Pilates studio
G-45,5,5,Italia 4580C,Rosario,Santa Fe Province,AR,https://www.instagram.com/galpon_45?igsh=MWUxNTNmZ3Z6cTQ3aQ==,+54 341 586-9020,Gym,https://www.google.com/maps/search/?api=1&query=G-45&query_place_id=ChIJy03m1fCrt5URei-hFAU2j-E,Gym
Gimnasio Smart Fit - Libertad,4.7,9,Blvd. Oroño 6000,Rosario,Santa Fe Province,AR,https://www.smartfit.com.ar/gimnasios,,Gymnastics center,https://www.google.com/maps/search/?api=1&query=Gimnasio%20Smart%20Fit%20-%20Libertad&query_place_id=ChIJ-aJf6Aurt5URF_bOCOjFJ9A,Gymnastics center
Entrenamiento Personalizado,4.9,9,Rivadavia 708,Soldini,Santa Fe Province,AR,,+54 341 569-8417,Gym,https://www.google.com/maps/search/?api=1&query=Entrenamiento%20Personalizado&query_place_id=ChIJtwqHOQStt5UR0SM56OK2buo,Gym
HABANERA ROSARIO,4.9,15,Av. San Martín 4618,Santa Fe,Santa Fe Province,AR,,+54 341 586-2336,Gym,https://www.google.com/maps/search/?api=1&query=HABANERA%20ROSARIO&query_place_id=ChIJt6QyW8Grt5URxHVpuob3aEE,Gym
Alpha Salud,5,30,Almte. Brown,Soldini,Santa Fe Province,AR,https://instagram.com/alpha.salud?igshid=YmMyMTA2M2Y=,+54 341 262-9646,Gym,https://www.google.com/maps/search/?api=1&query=Alpha%20Salud&query_place_id=ChIJ-Tm0V56tt5UREs0umdS3eAM,Gym
Animus Pilates & Fitness Rosario,4.9,29,"BTL, Sánchez de Bustamante 2098",Rosario,Santa Fe Province,AR,https://www.facebook.com/Animusrosario/,+54 341 371-7457,Gym,https://www.google.com/maps/search/?api=1&query=Animus%20Pilates%20%26%20Fitness%20Rosario&query_place_id=ChIJrzBJ8E6rt5URnbmOKNyxaxg,Gym
BRIOPILATES,,,Hipolito Yrigoyen 1526,Venado Tuerto,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=BRIOPILATES&query_place_id=ChIJU1UccaxkyJURjNa76ecqQzY,Gym
AP gimnasio,5,2,Mitre 1420,Venado Tuerto,Santa Fe Province,AR,,,Sporting goods store,https://www.google.com/maps/search/?api=1&query=AP%20gimnasio&query_place_id=ChIJV3TxCwB7yJURiP_JSh_UvsY,Sporting goods store
Wembley Fitness Center,4.9,89,Av. Génova 1050,Rosario,Santa Fe Province,AR,https://www.instagram.com/wembleyfitness/,+54 341 305-5449,Amusement center,https://www.google.com/maps/search/?api=1&query=Wembley%20Fitness%20Center&query_place_id=ChIJOWDuC7dTtpUR99RoZ-hdi9g,Amusement center
Gimnasio Kraft,4.5,380,Blvd. Rondeau 750,Rosario,Santa Fe Province,AR,http://www.gimnasiokraft.com.ar/#intro,+54 341 454-7897,Gym,https://www.google.com/maps/search/?api=1&query=Gimnasio%20Kraft&query_place_id=ChIJ7T6oam9TtpURl8oFyyaX0pU,Gym
Gimnasio Sol,4.7,193,"S2005DHK, Blvd. Rondeau 1813",Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Gimnasio%20Sol&query_place_id=ChIJK71v4nVTtpURWPzebB9Ztq4,Gym
DF-Centro de entrenamiento,4.8,116,"CSC, Gorriti 357",Rosario,Santa Fe Province,AR,https://www.facebook.com/distritofuerza/,+54 341 357-5307,Gym,https://www.google.com/maps/search/?api=1&query=DF-Centro%20de%20entrenamiento&query_place_id=ChIJnedtupZVtpURBAwmephJnl4,Gym
GIMNASIO DEIN-ZIEL,4.7,186,Stephenson Bis 374,Rosario,Santa Fe Province,AR,,+54 341 545-1664,Gym,https://www.google.com/maps/search/?api=1&query=GIMNASIO%20DEIN-ZIEL&query_place_id=ChIJgSPSRldTtpURPpqmjHTYH2w,Gym
Training Center - Sede Norte,4.2,82,Av. Alberdi 690,Rosario,Santa Fe Province,AR,http://trainingcenter.com.ar/,+54 341 569-5100,Gym,https://www.google.com/maps/search/?api=1&query=Training%20Center%20-%20Sede%20Norte&query_place_id=ChIJJSAk7-FTtpURgSZdolYcopc,Gym
Sportclub Rosario Portal Rosario,4.5,80,Nansen 323,Rosario,Santa Fe Province,AR,http://www.sportclub.com.ar/,+54 341 604-6504,Gym,https://www.google.com/maps/search/?api=1&query=Sportclub%20Rosario%20Portal%20Rosario&query_place_id=ChIJV0-7OyNTtpURTiz6XjFC62g,Gym
Gimnasio Zona Norte,4.5,106,Juan José Paso 1065,Rosario,Santa Fe Province,AR,https://www.instagram.com/gimnasio.zonanorte?igsh=MTJhcTN4OHFmcXhjMw==,+54 341 439-5719,Gym,https://www.google.com/maps/search/?api=1&query=Gimnasio%20Zona%20Norte&query_place_id=ChIJ3SvHGllTtpURgZtzemE_e0s,Gym
H&Mgym,5,19,Pje. Mayo 2258,Rosario,Santa Fe Province,AR,,+54 341 540-8483,Gymnastics center,https://www.google.com/maps/search/?api=1&query=H%26Mgym&query_place_id=ChIJRUiXW_art5UReUTzWcLcOOA,Gymnastics center
AF Gimnasio,4.8,96,Dr. Luis Vila 660,Rosario,Santa Fe Province,AR,,+54 341 303-6786,Gym,https://www.google.com/maps/search/?api=1&query=AF%20Gimnasio&query_place_id=ChIJnWj12ZdTtpUReunkFIsR0IM,Gym
Área Fitness,4.5,400,Dorrego 169,Rosario,Santa Fe Province,AR,https://www.instagram.com/areafitnesses/,+54 341 368-2675,Gym,https://www.google.com/maps/search/?api=1&query=%C3%81rea%20Fitness&query_place_id=ChIJ4bmzojmrt5UR6YaVxkV-HC4,Gym
Rosario Fitness,4.6,93,Córdoba 1977,Rosario,Santa Fe Province,AR,https://www.instagram.com/rosfitclub/,+54 341 622-4116,Gym,https://www.google.com/maps/search/?api=1&query=Rosario%20Fitness&query_place_id=ChIJ6-P2WUCrt5URL9KAdqU0vxg,Gym
Training Center (Abasto),4.3,227,Corrientes 2135,Rosario,Santa Fe Province,AR,http://www.trainingcenter.com.ar/,+54 341 267-0074,Gym,https://www.google.com/maps/search/?api=1&query=Training%20Center%20(Abasto)&query_place_id=ChIJfe6Ls-Wrt5URK872Nb62p94,Gym
Fit 10,4.8,76,Sta Fe 1783,Rosario,Santa Fe Province,AR,,+54 341 216-0347,Gym,https://www.google.com/maps/search/?api=1&query=Fit%2010&query_place_id=ChIJc5ThZz6rt5URXAnR-0MFCpY,Gym
Gimnasio La Red,4.6,125,Zeballos 1954,BQN,Santa Fe Province,AR,https://www.instagram.com/gimnasio_lared,+54 341 559-2623,Gym,https://www.google.com/maps/search/?api=1&query=Gimnasio%20La%20Red&query_place_id=ChIJoVlAx-art5URIVvma0Z-qUQ,Gym
JTRAINING,,,Zinni 1014 bis,Rosario,Santa Fe Province,AR,https://www.instagram.com/jtraining16?igsh=ZjlmcWpkOGp5eG0w,+54 341 598-6846,Gymnastics center,https://www.google.com/maps/search/?api=1&query=JTRAINING&query_place_id=ChIJW6ve6yBTtpURC9JIul0Ki5A,Gymnastics center
Polideportivo Funes,4.2,105,"S2132AHR, Buenos Aires 1502-1600",Funes,Santa Fe Province,AR,,+54 9 341 460-6377,Gym,https://www.google.com/maps/search/?api=1&query=Polideportivo%20Funes&query_place_id=ChIJvS3dR7JNtpURKPY_JtG1VF8,Gym
Shturimgym,5,2,Héctor Quagliaro 3357,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Shturimgym&query_place_id=ChIJg2smBs9TtpURWwCRs0H849g,Gym
gimnacio atenas,,,Juan B. Justo,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=gimnacio%20atenas&query_place_id=ChIJ0d3XQgBTtpURFKdCbL-_sR8,Gym
MT.Pilates,5,1,Peirano 2603,Rosario,Santa Fe Province,AR,http://mtpilates.netlify.app/,+54 341 625-5320,Pilates studio,https://www.google.com/maps/search/?api=1&query=MT.Pilates&query_place_id=ChIJ-9NOxthTtpURZXOVRufEZVk,Pilates studio
Equilibrium Pilates & fitness,4.5,14,Montevideo 1885,Funes,Santa Fe Province,AR,,+54 341 559-9735,Pilates studio,https://www.google.com/maps/search/?api=1&query=Equilibrium%20Pilates%20%26%20fitness&query_place_id=ChIJO9yYwrJNtpURoEbQk3dn20A,Pilates studio
Hoy entreno,5,3,Av. Rosario 1977,Funes,Santa Fe Province,AR,https://www.instagram.com/hoyentrenofunes/,+54 9 341 622-1215,Gym,https://www.google.com/maps/search/?api=1&query=Hoy%20entreno&query_place_id=ChIJWQvnMgBNtpURPwqlUCgs0lk,Gym
Be Fly,4.9,15,San José 2159,Funes,Santa Fe Province,AR,https://www.instagram.com/befly.funes/,+54 341 358-7981,Fitness center,https://www.google.com/maps/search/?api=1&query=Be%20Fly&query_place_id=ChIJWbm17YJNtpURGVFy-3Unj8Y,Fitness center
Bilbao Pilates,5,6,Raul Alfonsin 757,Funes,Santa Fe Province,AR,,+54 341 699-5426,Pilates studio,https://www.google.com/maps/search/?api=1&query=Bilbao%20Pilates&query_place_id=ChIJOyTpnoBNtpURE7VHV53bDQA,Pilates studio
QUALITY,5,13,French 7809,Rosario,Santa Fe Province,AR,http://www.instagram.com/quality.fitness,+54 341 722-3218,Pilates studio,https://www.google.com/maps/search/?api=1&query=QUALITY&query_place_id=ChIJQ9D7JvxTtpURvOJRxFq1O1w,Pilates studio
Estrella Azul,3.8,15,RN34 2446,Rosario,Santa Fe Province,AR,https://www.escuelaestrellaazul.com/,+54 341 319-8351,Gym,https://www.google.com/maps/search/?api=1&query=Estrella%20Azul&query_place_id=ChIJt602Rq1TtpURUj0pF7HhhnI,Gym
Rajasi Training Center,5,6,"Pres. Juan Domingo Perón 2066, S2132CFL, Pres. Juan Domingo Perón 2066 S2132CFL",Funes,Santa Fe Province,AR,,+54 341 655-8535,Muay Thai boxing gym,https://www.google.com/maps/search/?api=1&query=Rajasi%20Training%20Center&query_place_id=ChIJ0zUTaaJNtpURtgsix7t76CM,Muay Thai boxing gym
LAS LOMAS Centro Médico y de Rehabilitación,2.7,18,Pres. Juan Domingo Perón 1723,Funes,Santa Fe Province,AR,,+54 341 493-0033,Medical Center,https://www.google.com/maps/search/?api=1&query=LAS%20LOMAS%20Centro%20M%C3%A9dico%20y%20de%20Rehabilitaci%C3%B3n&query_place_id=ChIJNYjPla5NtpURWLdGcPwXr-A,Medical Center
BUSHIDO,,,RN9 1370,Funes,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=BUSHIDO&query_place_id=ChIJKTAPealNtpUR_zsKxrjkpPE,Gym
Yogui Funes,5,2,"CBI, Mariano Moreno 1789",Funes,Santa Fe Province,AR,https://yoguifunes.agendapro.com/ar,,Yoga studio,https://www.google.com/maps/search/?api=1&query=Yogui%20Funes&query_place_id=ChIJ9X1KiopNtpURqoe5MMTuvjA,Yoga studio
Pro Kinesio,5,13,Juan Bautista Alberdi 1354,Funes,Santa Fe Province,AR,,+54 341 571-6070,Gym,https://www.google.com/maps/search/?api=1&query=Pro%20Kinesio&query_place_id=ChIJF73o9t5NtpURemdQ11zIT9c,Gym
Social Club and Sport American Union,4.3,938,Brassey 7801,Rosario,Santa Fe Province,AR,,+54 341 451-1570,Sports club,https://www.google.com/maps/search/?api=1&query=Social%20Club%20and%20Sport%20American%20Union&query_place_id=ChIJndntM-ZStpURQh4mbykaY40,Sports club
Ariadna Training,5,1,5 de Agosto 3862,Rosario,Santa Fe Province,AR,,+54 341 393-5692,Gym,https://www.google.com/maps/search/?api=1&query=Ariadna%20Training&query_place_id=ChIJ0T5FU4Ovt5URKrzEpmc2mZ0,Gym
Solución Fitness,5,24,Juan María Gutiérrez 1619,Rosario,Santa Fe Province,AR,,+54 341 541-7442,Gym,https://www.google.com/maps/search/?api=1&query=Soluci%C3%B3n%20Fitness&query_place_id=ChIJfWPCPhyrt5UR-WmrBzVSsTs,Gym
Gimnasio Vibras,,,"2000, Pje. 528 6456",Rosario,Santa Fe Province,AR,https://instagram.com/gymvibras?igshid=OGQ5ZDc2ODk2ZA==,+54 341 215-9204,Gymnastics center,https://www.google.com/maps/search/?api=1&query=Gimnasio%20Vibras&query_place_id=ChIJS8zYyRmpt5UR5q8kcgF3Qgw,Gymnastics center
Blue,3.6,7,,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Blue&query_place_id=ChIJdyrLB-urt5URpcbcHBlWiN0,Gym
SitioPilatesG,5,2,Av. Ovidio Lagos 4942,Rosario,Santa Fe Province,AR,https://www.instagram.com/sitiopilatesg?igsh=MTQ5NjFpYXp6dnpmNA==,,Pilates studio,https://www.google.com/maps/search/?api=1&query=SitioPilatesG&query_place_id=ChIJkQjWUgCrt5URLtEfHGI_DgA,Pilates studio
ZINNIA pilates reformer,,,Av. Ntra Sra del Rosario 2602,Rosario,Santa Fe Province,AR,,+54 341 562-1348,Pilates studio,https://www.google.com/maps/search/?api=1&query=ZINNIA%20pilates%20reformer&query_place_id=ChIJSSX5KgCrt5UROQkextJk07w,Pilates studio
Gimnasio,,,Entre Ríos 5473,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Gimnasio&query_place_id=ChIJ0bIfKwCrt5URRAsSSI8O5kM,Gym
Pakua arte marcial método EEAMT,5,5,Riachuelo 1661,Rosario,Santa Fe Province,AR,,+54 341 648-6023,Gymnastics center,https://www.google.com/maps/search/?api=1&query=Pakua%20arte%20marcial%20m%C3%A9todo%20EEAMT&query_place_id=ChIJJ2ltIACrt5URs1GMODCwsqo,Gymnastics center
gimnasio,,,"Av. Ntra Sra del Rosario 2709 2701, S2011BAA",Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=gimnasio&query_place_id=ChIJUbzKBQCrt5UROYp49CLfGw4,Gym
FRIENDSHIP FLOWERS,4.2,32,5 de Agosto 1441,Rosario,Santa Fe Province,AR,,+54 341 546-4492,Fitness center,https://www.google.com/maps/search/?api=1&query=FRIENDSHIP%20FLOWERS&query_place_id=ChIJwaoorV2pt5URZCn65DxF0Jg,Fitness center
A. I. Acindar,5,4,,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=A.%20I.%20Acindar&query_place_id=ChIJL-AAA6utt5URQxbrT2lYaB4,Gym
Am Pilates,5,2,Hilarión de la Quintana 2741,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Am%20Pilates&query_place_id=ChIJmeK-ofert5UR7CgkfMP0k8I,Gym
Escuela De Boxeo La Ferrara Box,4.3,6,Boman 3420,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Escuela%20De%20Boxeo%20La%20Ferrara%20Box&query_place_id=ChIJwwpAQwyst5UR9QEL6lJ3WWU,Gym
Pilates Salud,3,2,Buenos Aires 5678,Rosario,Santa Fe Province,AR,http://www.facebook.com/pilatesestudiosur,+54 341 696-7184,Pilates studio,https://www.google.com/maps/search/?api=1&query=Pilates%20Salud&query_place_id=ChIJb4cnTLirt5URWfrQ7ZjRkRw,Pilates studio
Pullman Rosario City Center,4.5,3715,"Av Batlle Y Ordoñez, City Center, Blvd. Oroño Y",Rosario,Santa Fe Province,AR,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=6784&merchantid=seo-maps-AR-6784&sourceid=aw-cen&utm_medium=seo%20maps&utm_source=google%20Maps&utm_campaign=seo%20maps,+54 341 410-3200,Hotel,https://www.google.com/maps/search/?api=1&query=Pullman%20Rosario%20City%20Center&query_place_id=ChIJiU5ZB1ipt5UR9A4ev6TFkyc,Hotel
Zumba Profe Marian,,,Av. San Martín 5564,Rosario,Santa Fe Province,AR,,+54 341 203-9639,Fitness center,https://www.google.com/maps/search/?api=1&query=Zumba%20Profe%20Marian&query_place_id=ChIJAQTRfuCrt5URTdFnWAcd_vA,Fitness center
Betta Team Rosario,,,Garibaldi 822,Rosario,Santa Fe Province,AR,,+54 341 282-3560,Gymnastics center,https://www.google.com/maps/search/?api=1&query=Betta%20Team%20Rosario&query_place_id=ChIJvdMpSaSpt5URukyvbSLMwB8,Gymnastics center
PERLADAMO PILATES,5,2,Hilarión de la Quintana 2180,Rosario,Santa Fe Province,AR,,+54 9 341 552-6145,Pilates studio,https://www.google.com/maps/search/?api=1&query=PERLADAMO%20PILATES&query_place_id=ChIJOaJHAgCrt5URc71VKiC9YgQ,Pilates studio
Beauty Woman,4.8,99,Mariano Moreno 2255,Villa Gobernador Gálvez,Santa Fe Province,AR,,+54 341 685-5029,Gym,https://www.google.com/maps/search/?api=1&query=Beauty%20Woman&query_place_id=ChIJ6dy81Gmpt5URfvIYYHPKcRc,Gym
Gimnasio BODY Sport,4.6,69,Thomas Edison 689,Villa Gobernador Gálvez,Santa Fe Province,AR,,+54 341 661-4074,Gym,https://www.google.com/maps/search/?api=1&query=Gimnasio%20BODY%20Sport&query_place_id=ChIJ55bNbJept5URjX0tIhfS1EA,Gym
El Imperio Centro de Fitness,4.8,19,Av. San Diego 473,Villa Gobernador Gálvez,Santa Fe Province,AR,https://instagram.com/elimperio.centrodefitness?igshid=Yzg5MTU1MDY=,+54 9 341 647-8386,Gym,https://www.google.com/maps/search/?api=1&query=El%20Imperio%20Centro%20de%20Fitness&query_place_id=ChIJP9eA6pipt5UR5oh_K6jyVqo,Gym
Springfield Gym,4.4,7,Lozzia 6372,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Springfield%20Gym&query_place_id=ChIJi5Wla3upt5URE1jSB1AiJck,Gym
Gimnasio California Rosario,4.9,350,Av. Sorrento 460,Rosario,Santa Fe Province,AR,https://www.californiagym.ar/,+54 341 328-9917,Gym,https://www.google.com/maps/search/?api=1&query=Gimnasio%20California%20Rosario&query_place_id=ChIJnXs6mmVTtpURejfp1FB5BN8,Gym
Subsede Clubsito - Rosario Central,4.5,285,Juan B. Justo 970,Rosario,Santa Fe Province,AR,http://www.rosariocentral.com/,+54 810-122-1889,Club,https://www.google.com/maps/search/?api=1&query=Subsede%20Clubsito%20-%20Rosario%20Central&query_place_id=ChIJB-Aarl9TtpURDttc2Tr0veQ,Club
EFESIAS Fitness Club BOX Trainning,4.5,105,Blvd. Rondeau 1838,Rosario,Santa Fe Province,AR,,+54 341 280-2275,Gym,https://www.google.com/maps/search/?api=1&query=EFESIAS%20Fitness%20Club%20BOX%20Trainning&query_place_id=ChIJvacOrqZTtpUR2wYmmkRnq4g,Gym
Stressgimnasio,4.6,83,Av. Ovidio Lagos 1172,Rosario,Santa Fe Province,AR,,+54 341 606-6036,Gym,https://www.google.com/maps/search/?api=1&query=Stressgimnasio&query_place_id=ChIJ8VwH10Krt5UR3T6FirbE8xw,Gym
Wod Addiction Gym,4.6,26,Av. de Las Palmeras 250,Rosario,Santa Fe Province,AR,https://www.instagram.com/wodaddictiongymros?igsh=MThmYnZibXBreXVwZQ==,+54 341 740-8220,Gym,https://www.google.com/maps/search/?api=1&query=Wod%20Addiction%20Gym&query_place_id=ChIJoa-d9iqtt5UR9GKXpAS9XQc,Gym
Gym,,,Sarmiento 2900,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Gym&query_place_id=ChIJ45d1DQCrt5URRSkUwBD0xkg,Gym
Esc de Danzas Sumayaa,,,Salamanca 1148,Rosario,Santa Fe Province,AR,https://ww.facebook.com/sumayaaescuela/,+54 341 313-0271,Fitness center,https://www.google.com/maps/search/?api=1&query=Esc%20de%20Danzas%20Sumayaa&query_place_id=ChIJnS4cNj2rt5URbdUdMfEkQbI,Fitness center
Actividad física y Terapias holistica ( GaneshaFuenteDivina),,,Riachuelo 1661,Rosario,Santa Fe Province,AR,,+54 341 229-0408,Pilates studio,https://www.google.com/maps/search/?api=1&query=Actividad%20f%C3%ADsica%20y%20Terapias%20holistica%20(%20GaneshaFuenteDivina)&query_place_id=ChIJpaWkIwCrt5URhvJZMMBqE8Y,Pilates studio
Dojo ARTES MARCIALES,,,Av. Uriburu 1051,Rosario,Santa Fe Province,AR,,,Gym,https://www.google.com/maps/search/?api=1&query=Dojo%20ARTES%20MARCIALES&query_place_id=ChIJged3bsGrt5UR66sYyYsErm8,Gym
Oxigeno Club de Entrenamiento,4.9,34,Libertad 1724,Villa Gobernador Gálvez,Santa Fe Province,AR,https://instagram.com/gym_oxigeno?igshid=YmMyMTA2M2Y=,+54 341 606-3255,Gym,https://www.google.com/maps/search/?api=1&query=Oxigeno%20Club%20de%20Entrenamiento&query_place_id=ChIJCyX5FiGpt5URhM4FVjuFnSg,Gym
